# timestamp x y z
9.082610413510019425e+05 -1.940731364864154429e+01 -3.046912013896581470e+02 -1.244242924505912029e+01
9.082612105779290432e+05 -1.992285545810476677e+01 -3.061436989701581979e+02 -1.257150563098896434e+01
9.082613746661059558e+05 -1.933507759315650176e+01 -3.073360993850513978e+02 -1.263740528172439603e+01
9.082615432037620340e+05 -1.990032062825953929e+01 -3.086312226110044321e+02 -1.257714599985098225e+01
9.082617109917310299e+05 -1.967756875226608315e+01 -3.101054191289288156e+02 -1.272090655275623305e+01
9.082618817107409704e+05 -1.901211762028688312e+01 -3.109036253044708928e+02 -1.289977985720886977e+01
9.082620385965229943e+05 -1.877857638339037294e+01 -3.122589590055682152e+02 -1.307881485256090137e+01
9.082622089736060007e+05 -1.812851018670151859e+01 -3.131399920907345518e+02 -1.337240844449251931e+01
9.082623739022000227e+05 -1.853098360284570845e+01 -3.133126643579896040e+02 -1.342938352444606309e+01
9.082625421329810051e+05 -1.849751270961610317e+01 -3.147417207891701310e+02 -1.336629160000434347e+01
9.082627110039700055e+05 -1.824427134688991714e+01 -3.161811949191785516e+02 -1.352703900135676918e+01
9.082628758418869693e+05 -1.805851041158228298e+01 -3.175829712538186982e+02 -1.354284496112090963e+01
9.082630383353240322e+05 -1.741360832358213528e+01 -3.181047309277348063e+02 -1.370316447687786443e+01
9.082632097955329809e+05 -1.724598462623853834e+01 -3.194829111372045531e+02 -1.368051327326785227e+01
9.082633739453239832e+05 -1.687635386138661886e+01 -3.207306906914380988e+02 -1.386629025080193678e+01
9.082635400091779884e+05 -1.644313280119080645e+01 -3.219442846308986077e+02 -1.399576237768471820e+01
9.082637030340740457e+05 -1.607772603129177469e+01 -3.232269391370654148e+02 -1.414311606116647546e+01
9.082638762298029615e+05 -1.547009817403979426e+01 -3.240850896491927529e+02 -1.454610150354242215e+01
9.082640382666259538e+05 -1.495993476301899605e+01 -3.252046347646593176e+02 -1.471838330577131693e+01
9.082642048504799604e+05 -1.431130783287206221e+01 -3.257815693082102371e+02 -1.500805570229446850e+01
9.082643727333969437e+05 -1.383266700138237404e+01 -3.260808956251485711e+02 -1.533687504531350321e+01
9.082645362098549958e+05 -1.317074808036382905e+01 -3.268530523250408351e+02 -1.563359295819952699e+01
9.082647107785530388e+05 -1.255943923402987217e+01 -3.278382325065014129e+02 -1.595314644247462965e+01
9.082648740413129563e+05 -1.197267050513153031e+01 -3.288327846270111081e+02 -1.632894369696499481e+01
9.082650372511569876e+05 -1.146673680588656907e+01 -3.299322744733775608e+02 -1.675753477387680590e+01
9.082652156820419477e+05 -1.097512982201814502e+01 -3.310973932708056964e+02 -1.725229946747276699e+01
9.082653696635010419e+05 -1.041456718952661475e+01 -3.317424438452604818e+02 -1.776320794824691873e+01
9.082655400782920187e+05 -1.045815546928912632e+01 -3.318903401361345118e+02 -1.808096389821082184e+01
9.082657021923549473e+05 -1.053181831035964677e+01 -3.320232901259304299e+02 -1.805676129764565729e+01
9.082658683440729510e+05 -1.003191162728080776e+01 -3.326469101601997522e+02 -1.859543635547708362e+01
9.082660391046979930e+05 -1.035393487032834337e+01 -3.330101961023268586e+02 -1.846902024682467669e+01
9.082662010553750442e+05 -1.004628453924638620e+01 -3.333350990967680332e+02 -1.886638491602661105e+01
9.082663667412080104e+05 -1.047138507062023471e+01 -3.336990227184900277e+02 -1.896406334561984508e+01
9.082665350022499915e+05 -1.015480726137159806e+01 -3.341482126622353235e+02 -1.946850325342045096e+01
9.082667005578229437e+05 -1.044241225599321865e+01 -3.345742044431622162e+02 -1.912690763405353422e+01
9.082668686738649849e+05 -1.099543129367624239e+01 -3.352551890229775040e+02 -1.884691380629454116e+01
9.082670324849579483e+05 -1.138421111633663863e+01 -3.358628006964177075e+02 -1.845096915402127280e+01
9.082672151499059983e+05 -1.102906296169641820e+01 -3.364270170986757762e+02 -1.900422775709225220e+01
9.082674383706350345e+05 -1.109168915120416798e+01 -3.369171091236260054e+02 -1.920173554640115299e+01
9.082681038627700182e+05 -1.115805050693152367e+01 -3.399096243238735724e+02 -1.952349401184697797e+01
9.082684889231870184e+05 -1.115154453397435574e+01 -3.416961670407968654e+02 -1.979184876893590328e+01
9.082688930715719471e+05 -1.086524506109967980e+01 -3.435772700337424226e+02 -2.032319602515289958e+01
9.082691585825619986e+05 -1.077717245246759603e+01 -3.444325378841764973e+02 -2.058292866745548366e+01
9.082694429240720347e+05 -1.131506412111220072e+01 -3.457305053847457543e+02 -2.041905831391911619e+01
9.082696442544880556e+05 -1.191716158606495490e+01 -3.465288154728944505e+02 -2.029614025089708207e+01
