# timestamp x y z
9.082593751093880273e+05 1.088533889493241276e+02 7.181023194845843705e+01 3.077781442512433685e+00
9.082595395431380020e+05 1.093750500028715464e+02 7.231188362346894394e+01 3.103483082398037940e+00
9.082597143793359865e+05 1.102017066988136094e+02 7.248593649337456668e+01 3.586161021636969704e+00
9.082598820074610412e+05 1.110292154155886095e+02 7.273181705172518718e+01 3.741090576750259356e+00
9.082600409078249941e+05 1.115658842911601454e+02 7.305910943465107721e+01 3.794140234880309936e+00
9.082602103023569798e+05 7.542946950943212414e+01 5.312148330703389831e+01 2.625619298430566850e+00
9.082603768191270065e+05 5.014531444847456498e+01 3.913785124608981647e+01 1.882209793849615176e+00
9.082605394623039756e+05 3.240417677147975439e+01 2.938049173487986110e+01 1.281116006320065948e+00
9.082607091142840218e+05 1.998645871747144298e+01 2.251299382310211428e+01 8.411331485187610868e-01
9.082608828274609987e+05 1.139126685737114997e+01 1.777222823510677685e+01 6.474011463358821938e-01
9.082610413510019425e+05 5.351648833698164687e+00 1.449054977085422635e+01 5.584268273993620024e-01
9.082612105779290432e+05 1.617937223382498235e+00 1.205053057064847799e+01 6.715798071523874091e-01
9.082613746661059558e+05 -1.598451731260450703e+00 1.041283145128117660e+01 2.626142961847783841e-01
9.082615432037620340e+05 -3.297204927696202770e+00 9.083329049574508929e+00 5.343882136699974472e-01
9.082617109917310299e+05 -4.897492311512303687e+00 8.480587624244954270e+00 4.625309430314497039e-01
9.082618817107409704e+05 -6.143743647562265764e+00 7.852115129589398279e+00 -2.866574186549497583e-02
9.082620385965229943e+05 -6.866740335564460729e+00 7.649129688630937451e+00 1.549106769054458821e-01
9.082622089736060007e+05 -7.519776476745554383e+00 7.324967238197856112e+00 -2.132623766262073117e-01
9.082623739022000227e+05 -7.229668113020492726e+00 6.669836646101368949e+00 -5.011533208843262921e-01
9.082625421329810051e+05 -7.442266871997191835e+00 7.007736477779991979e+00 1.210420678183682153e+00
9.082627110039700055e+05 -7.674353243459395735e+00 7.348049048367328417e+00 2.257714614538771869e+00
9.082628758418869693e+05 -7.819235471835632723e+00 7.536076318195594759e+00 3.077723172983456656e+00
9.082630383353240322e+05 -8.037221997048806799e+00 7.512211029005077201e+00 3.029060884115369667e+00
9.082632097955329809e+05 -8.032372232670514478e+00 7.664303330530598757e+00 3.650555974562827544e+00
9.082633739453239832e+05 -8.109907668160674987e+00 7.906996949900381821e+00 3.926817520034624920e+00
9.082635400091779884e+05 -8.195337427230589000e+00 8.036427059438043585e+00 4.112180832895016458e+00
9.082637030340740457e+05 -8.214809036971676193e+00 8.145920696139825168e+00 4.261523194987137941e+00
9.082638762298029615e+05 -8.314171572594169390e+00 8.132062153145103167e+00 3.977366707931368595e+00
9.082640382666259538e+05 -8.374589101590455442e+00 8.169570357506030334e+00 4.114034303708897333e+00
9.082642048504799604e+05 -8.454914825431741221e+00 7.981261024588969022e+00 3.820063131027203074e+00
9.082643727333969437e+05 -8.370996565230209185e+00 7.747104698394838174e+00 3.443088384684933612e+00
9.082645362098549958e+05 -8.483821850686060984e+00 7.744798060364635361e+00 3.515135308307117956e+00
9.082647107785530388e+05 -8.543061515622518698e+00 7.764937829962173410e+00 3.722922859165607168e+00
9.082648740413129563e+05 -8.563252124529318721e+00 7.818014759964650118e+00 3.895697917149921086e+00
9.082650372511569876e+05 -8.301661263878941099e+00 8.535601738823961782e+00 3.453218446526472363e+00
9.082652156820419477e+05 -8.113098186059094274e+00 8.996498036187750458e+00 3.121091962568383948e+00
9.082653696635010419e+05 -8.069967833109268796e+00 9.261358315212685710e+00 2.682301341043182852e+00
9.082655400782920187e+05 -7.681865603975966295e+00 9.208653882653047518e+00 1.935773088370021711e+00
9.082657021923549473e+05 -7.311105945383454596e+00 8.981225521307882431e+00 1.474574434079654939e+00
9.082658683440729510e+05 -7.509011421771749184e+00 9.109967123652818799e+00 1.476436969651674147e+00
9.082660391046979930e+05 -6.813191946251097697e+00 9.215027466170166548e+00 1.237124880744746136e+00
9.082662010553750442e+05 -6.886546033930224020e+00 9.465199369188891154e+00 1.158262844591853025e+00
9.082663667412080104e+05 -6.411786855337048507e+00 9.624627102661149181e+00 9.599086383559090052e-01
9.082665350022499915e+05 -6.657351966897293138e+00 9.791217700568536131e+00 1.023489725286042651e+00
9.082667005578229437e+05 -6.197548678489085638e+00 9.660833878675630260e+00 9.925035377778705925e-01
9.082668686738649849e+05 -5.726914456960707334e+00 9.801156171791657101e+00 9.830654143361490238e-01
9.082670324849579483e+05 -5.450402617956082274e+00 9.743595032496688901e+00 9.746755655208991787e-01
9.082672151499059983e+05 -6.052172453965576793e+00 9.836638874154679968e+00 1.226085605514397603e+00
9.082674383706350345e+05 -5.798783799842948561e+00 9.342654553714311305e+00 6.058165522010982018e-01
9.082681038627700182e+05 -5.646390019296320339e+00 7.291605555785509729e+00 1.842399713522924198e-02
9.082684889231870184e+05 -5.541042932554880451e+00 6.726520061319884114e+00 -3.500912039697289257e-01
9.082688930715719471e+05 -5.620785589893114498e+00 6.346934149830237182e+00 -4.892546448748485433e-01
9.082691585825619986e+05 -5.493924679574968550e+00 6.618246736034560485e+00 -6.101245142519331477e-01
9.082694429240720347e+05 -4.800577283177428711e+00 6.855115115957819860e+00 -5.098167244878436533e-01
9.082696442544880556e+05 -4.306193348518230657e+00 7.405027872383914023e+00 -4.019968806829540275e-01
